main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime
3484,Glendale St,3,North Dorchester,12:00,16:00,Odd,Columbia Rd,Bird St,0.10928,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:00:15+00,GLEND1,908,1485,2024-09-12 04:31:41+00
3485,Glendale St,3,North Dorchester,12:00,16:00,Even,Columbia Rd,Bird St,0.10928,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:01:25+00,GLEND1,908,1485,2024-09-12 04:31:41+00
3486,Bird St,3,North Dorchester,12:00,16:00,Odd,Magnolia St,Alexander St,0.054735,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:15:11+00,BIRD 2,0,289,2024-09-12 04:31:41+00
3487,Bird St,3,North Dorchester,12:00,16:00,Even,Magnolia St,Alexander St,0.054735,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:15:46+00,BIRD 2,0,289,2024-09-12 04:31:41+00
3488,Glen Rd,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Franklin Park,0.24678,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:19:40+00,GLEN 2,0,1303,2024-09-12 04:31:41+00
3489,Glen Rd,2,Jamaica Plain,08:00,12:00,Even,Washington St,Franklin Park,0.24678,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2014-04-02 16:20:40+00,GLEN 2,0,1303,2024-09-12 04:31:41+00
3490,Commonwealth Ave,4,Allston/Brighton,08:00,12:00,Odd,Lake St,Chestnut Hill Ave,0.68447,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2014-04-02 16:54:54+00,COMMO1,25139,28753,2024-09-12 04:31:41+00
3491,Lochstead Ave,2,Jamaica Plain,08:00,12:00,Even,Centre St,Jamaicaway,0.18977272727,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-10-15 14:41:37+00,LOCHS1,0,1002,2024-09-12 04:31:41+00
3492,Lochstead Ave,2,Jamaica Plain,08:00,12:00,Odd,Centre St,Jamaicaway,0.18977272727,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-10-15 14:41:26+00,LOCHS1,0,1002,2024-09-12 04:31:41+00
3493,Pinckney St,1H,Beacon Hill,08:00,12:00,Even,Charles St,David G Mugar Way,0.0814393939393939,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2014-10-15 15:11:09+00,PINCK1,1528,1958,2024-09-12 04:31:41+00
3494,Salcombe St,3,North Dorchester,08:00,12:00,Even,Cushing St,Stoughton St,0.145644,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2019-04-09 15:31:55+00,SALCO1,0,769,2024-09-12 04:31:41+00
3495,Salcombe St,3,North Dorchester,08:00,12:00,Odd,Cushing St,Stoughton St,0.145644,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2019-04-09 15:32:15+00,SALCO1,0,769,2024-09-12 04:31:41+00
3496,Evans St,7,South Dorchester,08:00,12:00,Odd,Milton St,Morton St,0.461174,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:12:33+00,EVANS2,0,2435,2024-09-12 04:31:41+00
3497,Evans St,7,South Dorchester,08:00,12:00,Even,Milton St,Morton St,0.461174,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:13:24+00,EVANS2,0,2435,2024-09-12 04:31:41+00
3498,Fuller St,7,South Dorchester,08:00,12:00,Odd,Washington St,Morton St,0.550379,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:14:34+00,FULLE1,1903,4809,2024-09-12 04:31:41+00
3499,Fuller St,7,South Dorchester,08:00,12:00,Even,Washington St,Morton St,0.550379,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:16:17+00,FULLE1,1903,4809,2024-09-12 04:31:41+00
3500,Maxwell St,7,South Dorchester,08:00,12:00,Odd,Milton St,Nelson St,0.3125,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:19:51+00,MAXWE1,0,1650,2024-09-12 04:31:41+00
3501,Maxwell St,7,South Dorchester,08:00,12:00,Even,Milton St,Nelson St,0.3125,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:18:29+00,MAXWE1,0,1650,2024-09-12 04:31:41+00
3502,Nelson St,7,South Dorchester,08:00,12:00,Odd,Seldon St,Norfolk St,0.212689,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:20:51+00,NELSO1,0,1123,2024-09-12 04:31:41+00
3503,Nelson St,7,South Dorchester,08:00,12:00,Even,Seldon St,Norfolk St,0.212689,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:21:25+00,NELSO1,0,1123,2024-09-12 04:31:41+00
3504,Ogden St,7,South Dorchester,08:00,12:00,Odd,Fairmount St,Wilmington St,0.075947,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:22:11+00,ODGEN1,0,401,2024-09-12 04:31:41+00
3505,Ogden St,7,South Dorchester,08:00,12:00,Even,Fairmount St,Wilmington St,0.075947,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:23:08+00,OGDEN1,0,401,2024-09-12 04:31:41+00
3506,Chamblet St,3,North Dorchester,12:00,16:00,Odd,Hartford St,Magnolia St,0.092045,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:25:15+00,CHAMB2,0,486,2024-09-12 04:31:41+00
3507,Chamblet St,3,North Dorchester,12:00,16:00,Even,Hartford St,Magnolia St,0.092045,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:25:00+00,CHAMB2,0,486,2024-09-12 04:31:41+00
3508,Cunningham St,3,North Dorchester,12:00,16:00,Odd,Hartford St,Howard St,0.107008,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:26:08+00,CUNNI1,0,565,2024-09-12 04:31:41+00
3509,Cunningham St,3,North Dorchester,12:00,16:00,Even,Hartford St,Howard St,0.107008,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:26:50+00,CUNNI1,0,565,2024-09-12 04:31:41+00
3510,Folsom St,3,North Dorchester,12:00,16:00,Odd,Dudley St,Robin Hood St,0.162311,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:27:48+00,FOLSO1,0,857,2024-09-12 04:31:41+00
3511,Folsom St,3,North Dorchester,12:00,16:00,Even,Dudley St,Robin Hood St,0.162311,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-01 19:28:23+00,FOLSO1,0,857,2024-09-12 04:31:41+00
3512,Half Moon St,3,North Dorchester,12:00,16:00,Odd,Lingard St,Magnolia St,0.089962,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-03 18:31:03+00,HALF 1,0,475,2024-09-12 04:31:41+00
3513,Half Moon St,3,North Dorchester,12:00,16:00,Even,Lingard St,Magnolia St,0.089962,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-03 18:31:39+00,HALF 1,0,475,2024-09-12 04:31:41+00
3514,Hartford St,3,North Dorchester,12:00,16:00,Odd,Howard St,Wayland St,0.338447,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-03 18:32:30+00,HARTF2,0,1787,2024-09-12 04:31:41+00
3515,Hartford St,3,North Dorchester,12:00,16:00,Even,Howard St,Wayland St,0.338447,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-03 18:33:08+00,HARTF2,0,1787,2024-09-12 04:31:41+00
3516,Lebanon St,3,North Dorchester,12:00,16:00,Odd,Magnolia St,Alexander St,0.03428,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:31:17+00,LEBAN1,0,181,2024-09-12 04:31:41+00
3517,Lebanon St,3,North Dorchester,12:00,16:00,Even,Magnolia St,Alexander St,0.03428,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:31:53+00,LEBAN1,0,181,2024-09-12 04:31:41+00
3518,Lingard St,3,North Dorchester,12:00,16:00,Odd,Hartford St,Magnolia St,0.11875,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:33:24+00,LINGA1,0,627,2024-09-12 04:31:41+00
3519,Lingard St,3,North Dorchester,12:00,16:00,Even,Hartfold St,Magnolia St,0.11875,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:33:57+00,LINGA1,0,627,2024-09-12 04:31:41+00
3520,Magnolia St,3,North Dorchester,12:00,16:00,Odd,Dudley St,Quincy St,0.498674,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:43:20+00,MAGNO2,0,2633,2024-09-12 04:31:41+00
3521,Magnolia St,3,North Dorchester,12:00,16:00,Even,Dudley St,Quincy St,0.498674,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:43:54+00,MAGNO2,0,2633,2024-09-12 04:31:41+00
3522,Oleander St,3,North Dorchester,12:00,16:00,Odd,Magnolia St,Alexander St,0.037879,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:44:46+00,OLEAN1,0,200,2024-09-12 04:31:41+00
3523,Oleander St,3,North Dorchester,12:00,16:00,Even,Magnolia St,Alexander St,0.037879,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:45:18+00,OLEAN1,0,200,2024-09-12 04:31:41+00
3524,Robin Hood St,3,North Dorchester,12:00,16:00,Odd,Hartford St,Magnolia St,0.15947,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:46:03+00,ROBIN1,0,842,2024-09-12 04:31:41+00
3525,Robin Hood St,3,North Dorchester,12:00,16:00,Even,Hartford St,Magnolia St,0.15947,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:46:36+00,ROBIN1,0,842,2024-09-12 04:31:41+00
3526,Sargent St,3,North Dorchester,12:00,16:00,Odd,Hartford St,Howard St,0.21553,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:47:29+00,SARGE1,0,1138,2024-09-12 04:31:41+00
3527,Sargent St,3,North Dorchester,12:00,16:00,Even,Hartford St,Howard St,0.21553,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:48:09+00,SARGE1,0,1138,2024-09-12 04:31:41+00
3528,Wayland St,3,North Dorchester,12:00,16:00,Odd,Dacia St,Magnolia St,0.289205,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:49:25+00,WAYLA1,0,1527,2024-09-12 04:31:41+00
3529,Wayland St,3,North Dorchester,12:00,16:00,Even,Dacia St,Magnolia St,0.289205,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:49:58+00,WAYLA1,0,1527,2024-09-12 04:31:41+00
3530,Woodford St,3,North Dorchester,12:00,16:00,Odd,Magnolia St,Magnolia St,0.13428,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:50:42+00,WOODF2,0,709,2024-09-12 04:31:41+00
3531,Woodford St,3,North Dorchester,12:00,16:00,Even,Magnolia St,Magnolia St,0.13428,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 13:51:14+00,WOODF2,0,709,2024-09-12 04:31:41+00
3532,Gove St,9,East Boston,12:00,16:00,Odd,Chelsea St,Bremen St,0.04072,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 14:05:03+00,GOVE 1,611,826,2024-09-12 04:31:41+00
3533,Gove St,9,East Boston,12:00,16:00,Even,Chelsea St,Bremen St,0.04072,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 14:05:40+00,GOVE 1,611,826,2024-09-12 04:31:41+00
3534,Porter St,9,East Boston,12:00,16:00,Odd,Chelsea St,Bremen St,0.042614,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 14:10:01+00,PORTE2,489,714,2024-09-12 04:31:41+00
3535,Porter St,9,East Boston,12:00,16:00,Even,Chelsea St,Bremen St,0.042614,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2015-04-06 14:09:55+00,PORTE2,489,714,2024-09-12 04:31:41+00
3536,Bradford St,1,,08:00,12:00,Odd,Shawmut St,Waltham St,0.119508,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,t,2021-12-07 14:04:55+00,BRADF2,0,631,2024-09-12 04:31:41+00
3537,Clifton St,3,North Dorchester,08:00,12:00,Odd,George St,East Cottage St,0.176136,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 14:46:58+00,CLIFT1,0,930,2024-09-12 04:31:41+00
3538,Clifton St,3,North Dorchester,08:00,12:00,Even,George St,East Cottage St,0.176136,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 14:47:33+00,CLIFT1,0,930,2024-09-12 04:31:41+00
3539,George St,3,North Dorchester,08:00,12:00,Odd,Magazine St,Clifton St,0.161742,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:45:26+00,GEORG2,915,1769,2024-09-12 04:31:41+00
3540,George St,3,North Dorchester,08:00,12:00,Even,Magazine St,Clifton St,0.161742,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:46:05+00,GEORG2,915,1769,2024-09-12 04:31:41+00
3541,Cardington St,10,Roxbury,12:00,16:00,Odd,Cobden St,Dead End,0.042235,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:47:22+00,CARDI1,0,223,2024-09-12 04:31:41+00
3542,Cardington St,10,Roxbury,12:00,16:00,Even,Cobden St,Dead End,0.042235,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:29:17+00,CARDI1,0,223,2024-09-12 04:31:41+00
3543,Cobden St,10,Roxbury,12:00,16:00,Odd,Washington St,Walnut Ave,0.180492,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:26:58+00,COBDE1,0,953,2024-09-12 04:31:41+00
3544,Cobden St,10,Roxbury,12:00,16:00,Even,Washington St,Walnut Ave,0.180492,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:26:47+00,COBDE1,0,953,2024-09-12 04:31:41+00
3545,Dunford St,10,Roxbury,12:00,16:00,Odd,Cobden St,Dead End,0.039205,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:29:02+00,DUNFO1,0,207,2024-09-12 04:31:41+00
3546,Dunford St,10,Roxbury,12:00,16:00,Even,Cobden St,Dead End,0.039205,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:28:55+00,COBDE1,0,207,2024-09-12 04:31:41+00
3547,Townsend St,10R,Roxbury,12:00,16:00,Odd,Washingston St,Walnut Ave,0.213068,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:54:41+00,TOWNS1,0,1125,2024-09-12 04:31:41+00
3548,Townsend St,10R,Roxbury,12:00,16:00,Even,Washington St,Walnut Ave,0.213068,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:29:53+00,TOWNS1,0,1125,2024-09-12 04:31:41+00
3549,Westminster Ave,10R,Roxbury,12:00,16:00,Odd,Washington St,Walnut Ave,0.210985,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 18:29:32+00,WESTM1,0,1114,2024-09-12 04:31:41+00
3550,Westminster Ave,10R,Roxbury,12:00,16:00,Even,Washington St,Walnut Ave,0.210985,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-06 19:56:28+00,WESTM1,0,1114,2024-09-12 04:31:41+00
3551,Brooks St,9,East Boston,08:00,12:00,Odd,Bremen St,Chelsea St,0.042045,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:18:42+00,BROOK12,0,222,2024-09-12 04:31:41+00
3552,Brooks St,9,East Boston,08:00,12:00,Even,Bremen St,Chelsea St,0.042045,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:18:32+00,BROOK12,0,222,2024-09-12 04:31:41+00
3553,Jerome St,3,North Dorchester,08:00,12:00,Odd,Cushing Ave,Everett Ave,0.064205,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:21:02+00,JEROM1,346,685,2024-09-12 04:31:41+00
3554,Jerome St,3,North Dorchester,08:00,12:00,Even,Cushing Ave,Everett Ave,0.064205,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:22:12+00,JEROM1,346,685,2024-09-12 04:31:41+00
3555,Marion St,9,East Boston,08:00,12:00,Odd,Chelsea St,Bremen St,0.0409090909,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2020-03-30 12:12:50+00,MARIO2,2874,3090,2024-09-12 04:31:41+00
3556,Marion St,9,East Boston,08:00,12:00,Even,Chelsea St,Bremen St,0.0409090909,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2020-03-30 12:12:42+00,MARIO2,2874,3090,2024-09-12 04:31:41+00
3557,O'Connell Rd,7,South Dorchester,08:00,12:00,Odd,Washington St,Valley Rd,0.138636,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:29:58+00,OCONN1,0,732,2024-09-12 04:31:41+00
3558,O'Connell Rd,7,South Dorchester,08:00,12:00,Even,Washington St,Valley Rd,0.138636,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:30:38+00,OCONN1,0,732,2024-09-12 04:31:41+00
3559,Prescott St,9,East Boston,08:00,12:00,Odd,Chelsea St,Bremen St,0.041288,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:33:25+00,PRESC3,1302,1520,2024-09-12 04:31:41+00
3560,Prescott St,9,East Boston,08:00,12:00,Even,Chelsea St,Bremen St,0.041288,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:34:01+00,PRESC3,1302,1520,2024-09-12 04:31:41+00
3561,Putnam St,9,East Boston,08:00,12:00,Odd,Chelsea St,Bremen St,0.041477,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:38:25+00,PUTNA1,2285,2504,2024-09-12 04:31:41+00
3562,Putnam St,9,East Boston,08:00,12:00,Even,Chelsea St,Bremen St,0.041477,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-07 19:39:02+00,PUTNA1,2285,2504,2024-09-12 04:31:41+00
3563,Ashmont Park,7,South Dorchester,08:00,12:00,Odd,Ashmont St,Dead End,0.044696969,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-15 18:32:33+00,ASHMO2,0,236,2024-09-12 04:31:41+00
3564,Ashmont Park,7,South Dorchester,08:00,12:00,Even,Ashmont St,Dead End,0.044696969,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-15 18:33:07+00,ASHMO2,0,236,2024-09-12 04:31:41+00
3565,Marlowe St,7,South Dorchester,08:00,12:00,Odd,Park St,Vinson St,0.0676136,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-04-15 18:34:49+00,MARLO1,0,357,2024-09-12 04:31:41+00
3566,Marlowe St,7,South Dorchester,08:00,12:00,Even,Park St,Vinson St,0.0676136,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-15 18:35:22+00,MARLO1,0,357,2024-09-12 04:31:41+00
3567,Valley Rd,7,South Dorchester,08:00,12:00,Odd,Dorchester Ave,Washington St,0.164773,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 18:37:31+00,VALLE1,0,870,2024-09-12 04:31:41+00
3568,Valley Rd,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Washington St,0.164773,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 18:37:23+00,VALLE1,0,870,2024-09-12 04:31:41+00
3569,Fuller St,7,South Dorchester,08:00,12:00,Odd,Dorchester Ave,Washington St,0.360416667,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 19:03:27+00,FULLE1,0,1903,2024-09-12 04:31:41+00
3570,Fuller St,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Washington St,0.360416667,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 19:04:09+00,FULLE1,0,1903,2024-09-12 04:31:41+00
3571,Commonwealth Ave,4,Allston/Brighton,08:00,12:00,Even,Lake St,Chestnut Hill Ave,0.68447,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-15 19:19:07+00,COMMO1,25139,28753,2024-09-12 04:31:41+00
3572,George R Visconti Rd,9,East Boston,05:00,07:00,,Chelsea St,Havre St,0.1160985,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2015-04-16 15:45:57+00,GEORG1,222,835,2024-09-12 04:31:41+00
3573,Rugdale Rd,7,South Dorchester,08:00,12:00,Odd,Washington St,Valley Rd,0.172537878,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 14:51:02+00,RUGDA1,0,911,2024-09-12 04:31:41+00
3574,Rugdale Rd,7,South Dorchester,08:00,12:00,Even,Washington St,Valley Rd,0.172537878,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2015-04-23 14:51:50+00,RUGDA1,0,911,2024-09-12 04:31:41+00
3575,Fowler St,3,North Dorchester,08:00,12:00,Odd,Glenway St,Greenwood St,0.16988636,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 14:56:36+00,FOWLE2,385,1282,2024-09-12 04:31:41+00
3576,Fowler St,3,North Dorchester,08:00,12:00,Even,Glenway St,Greenwood St,0.16988636,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 14:57:19+00,FOWLE2,385,1282,2024-09-12 04:31:41+00
3577,Mt Vernon St,3,North Dorchester,08:00,12:00,Odd,Dorchester Ave,Buttonwood St,0.04791666,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 15:00:35+00,MT VE7,1163,1416,2024-09-12 04:31:41+00
3578,Mt Vernon St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Buttonwood St,0.04791666,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 15:01:43+00,MT VE7,1163,1416,2024-09-12 04:31:41+00
3579,Helen St,3,North Dorchester,12:00,16:00,Odd,Bernard St,Talbot Ave,0.0765151515,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 15:17:37+00,HELEN1,0,404,2024-09-12 04:31:41+00
3580,Helen St,3,North Dorchester,12:00,16:00,Even,Bernard St,Talbot Ave,0.0765151515,,f,f,t,f,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 15:18:17+00,HELEN1,0,404,2024-09-12 04:31:41+00
3581,Kerwin St,3,North Dorchester,12:00,16:00,Odd,Bernard St,Talbot Ave,0.13371212,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:07:52+00,KERWI1,0,706,2024-09-12 04:31:41+00
3582,Kerwin St,3,North Dorchester,12:00,16:00,Even,Bernard St,Talbot Ave,0.13371212,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:08:27+00,KERWI1,0,706,2024-09-12 04:31:41+00
3583,West Park St,3,North Dorchester,12:00,16:00,Odd,Standish St,Bernard St,0.073863636,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:11:20+00,WEST 21,0,390,2024-09-12 04:31:41+00
3584,West Park St,3,North Dorchester,12:00,16:00,Even,Standish St,Bernard St,0.073863636,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:12:27+00,WEST 21,0,390,2024-09-12 04:31:41+00
3585,Levant St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Topliff St,0.136931818,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:14:49+00,LEVAN1,0,723,2024-09-12 04:31:41+00
3586,Levant St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Topliff St,0.136931818,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:15:22+00,LEVAN1,0,723,2024-09-12 04:31:41+00
3587,Tebroc St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Levant St,0.0467803,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:17:05+00,TEBRO1,0,247,2024-09-12 04:31:41+00
3588,Tebroc St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Levant St,0.0467803,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:25:51+00,TEBRO1,0,247,2024-09-12 04:31:41+00
3589,Homes Ave,3,North Dorchester,08:00,12:00,Odd,Gevena Ave,Topliff St,0.1071969696,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:33:45+00,HOMES1,390,956,2024-09-12 04:31:41+00
3590,Homes Ave,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Topliff St,0.1071969696,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:35:04+00,HOMES1,390,956,2024-09-12 04:31:41+00
3591,Holiday St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Topliff St,0.0818,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:37:37+00,HOLID1,655,1087,2024-09-12 04:31:41+00
3592,Holiday St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Topliff St,0.0818,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 16:38:18+00,HOLID1,655,1087,2024-09-12 04:31:41+00
3593,Browning Ave,3,North Dorchester,12:00,16:00,Odd,Bernard St,Wales St,0.159545,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 18:00:15+00,BROWN2,0,834,2024-09-12 04:31:41+00
3594,Browning Ave,3,North Dorchester,12:00,16:00,Even,Bernard St,Wales St,0.159545,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2015-04-23 18:00:50+00,BROWN2,0,834,2024-09-12 04:31:41+00
3595,C St,5,South Boston,13:00,17:00,Odd,Old Colony Ave,West Seventh St,0.057,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:39:00+00,C ST 1,0,304,2024-09-12 04:31:41+00
3596,C St,5,South Boston,13:00,17:00,Even,Old Colony Ave,West Seventh St,0.057,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:39:58+00,C ST 1,0,304,2024-09-12 04:31:41+00
3597,B St,5,South Boston,13:00,17:00,Odd,West Seventh St,West Broadway,0.235227,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2015-04-23 18:42:24+00,B ST 1,0,1242,2024-09-12 04:31:41+00
