main_id,st_name,dist,dist_name,start_time,end_time,side,from,to,miles,section,one_way,week_1,week_2,week_3,week_4,week_5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,every_day,year_round,north_end_pilot,timestamp,parent,losta,hista,_ingest_datetime,normalized_st_name,one_way_bool,week_1_bool,week_2_bool,week_3_bool,week_4_bool,week_5_bool,sunday_bool,monday_bool,tuesday_bool,wednesday_bool,thursday_bool,friday_bool,saturday_bool,every_day_bool,year_round_bool,north_end_pilot_bool,suburb
1651,Malbert Rd,4,Allston/Brighton,08:00,12:00,odd,Washington St,Dead End,0.106818181818182,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALBE1,0.0,564.0,2024-09-12 04:31:41+00,malbert rd,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Allston/Brighton
1652,Malcolm X Blvd,10R,Roxbury,08:00,12:00,even,Tremont St,Roxbury St,0.326136363636364,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MALCO2,0.0,1722.0,2024-09-12 04:31:41+00,malcolm x blvd,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Roxbury
1653,Malcolm X Blvd,10R,Roxbury,08:00,12:00,odd,Tremont St,Roxbury St,0.326136363636364,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MALCO2,0.0,1722.0,2024-09-12 04:31:41+00,malcolm x blvd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Roxbury
1654,Malden St,1S,South End,12:00,16:00,odd,Harrison Ave,Albany St,0.172348484848485,,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,t,2023-03-10 15:33:29+00,MALDE1,0.0,910.0,2024-09-12 04:31:41+00,malden st,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,South End
1655,Malden St,1S,South End,12:00,16:00,even,Harrison Ave,Albany St,0.172348484848485,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,t,2023-03-10 15:33:23+00,MALDE1,0.0,910.0,2024-09-12 04:31:41+00,malden st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,South End
1656,Mallard Ave,7,Dorchester,08:00,12:00,even,Millet St,New England Ave,0.101893939393939,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MALLA1,0.0,538.0,2024-09-12 04:31:41+00,mallard ave,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
1657,Mallard Ave,7,Dorchester,08:00,12:00,odd,Millet St,New England Ave,0.101893939393939,,f,t,f,t,f,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,MALLA1,0.0,538.0,2024-09-12 04:31:41+00,mallard ave,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Dorchester
1658,Mallet St,7,Dorchester,08:00,12:00,odd,Adams St,Florida St,0.144886363636364,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALLE1,0.0,765.0,2024-09-12 04:31:41+00,mallet st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Dorchester
1659,Mallet St,7,Dorchester,08:00,12:00,even,Adams St,Florida St,0.144886363636364,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALLE1,0.0,765.0,2024-09-12 04:31:41+00,mallet st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
1660,Mallon Rd,3,Dorchester,12:00,16:00,odd,Rosseter St,Bowdoin Ave,0.135606060606061,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2014-04-04 16:43:20+00,MALLO1,0.0,716.0,2024-09-12 04:31:41+00,mallon rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
1661,Mallon Rd,3,Dorchester,12:00,16:00,even,Rosseter St,Bowdoin Ave,0.135606060606061,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2014-04-04 16:43:15+00,MALLO1,0.0,716.0,2024-09-12 04:31:41+00,mallon rd,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
1662,Malvern St,4,Allston/Brighton,08:00,12:00,even,Ashford St,Brighton Av,0.143939393939394,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALVE1,0.0,760.0,2024-09-12 04:31:41+00,malvern st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Allston/Brighton
1663,Parsons St,4,Allston/Brighton,12:00,16:00,odd,Washington St,Faneuil St,0.480871212121212,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,PARSO1,0.0,2539.0,2024-09-12 04:31:41+00,parsons st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Allston/Brighton
1664,Malvern St,4,Allston/Brighton,08:00,12:00,odd,Ashford St,Brighton Av,0.143939393939394,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MALVE1,0.0,760.0,2024-09-12 04:31:41+00,malvern st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Allston/Brighton
1665,Mamelon Cir,7,Dorchester,12:00,16:00,even,River St,River St,0.175568181818182,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAMEL1,0.0,927.0,2024-09-12 04:31:41+00,mamelon cr,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1666,Mamelon Cir,7,Dorchester,12:00,16:00,odd,River St,River St,0.175568181818182,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MAMEL1,0.0,927.0,2024-09-12 04:31:41+00,mamelon cr,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1667,Manchester St,7,Dorchester,12:00,16:00,even,Temple St,Dead End,0.198674242424242,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANCH1,0.0,1049.0,2024-09-12 04:31:41+00,manchester st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1668,Manchester St,7,Dorchester,12:00,16:00,odd,Temple St,Dead End,0.198674242424242,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANCH1,0.0,1049.0,2024-09-12 04:31:41+00,manchester st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1669,Manton Ter,4,Allston/Brighton,12:00,16:00,even,Brainerd Rd,Brookline Town Line,0.0223484848484849,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANTO1,0.0,118.0,2024-09-12 04:31:41+00,manton ter,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
1670,Manton Ter,4,Allston/Brighton,12:00,16:00,odd,Brainerd Rd,Brookline Town Line,0.0223484848484849,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MANTO1,0.0,118.0,2024-09-12 04:31:41+00,manton ter,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
1671,Maple St,1T,Chinatown,00:01,07:00,none,Pine St,Oak St,0.102651515151515,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MAPLE1,872.0,1414.0,2024-09-12 04:31:41+00,maple st,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Chinatown
1672,Marbury Ter,2,Jamaica Plain,12:00,16:00,odd,Amory St,Dead End,0.0710227272727273,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2023-09-08 19:51:48+00,MARBU1,0.0,375.0,2024-09-12 04:31:41+00,marbury ter,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
1673,Marbury Ter,2,Jamaica Plain,12:00,16:00,even,Amory St,Dead End,0.0710227272727273,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2023-09-08 19:51:41+00,MARBU1,0.0,375.0,2024-09-12 04:31:41+00,marbury ter,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
1674,Playstead Rd,3,Dorchester,12:00,16:00,even,Savin Hill Ave,Springdale St,0.0674242424242424,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2014-05-12 12:20:14+00,PLAYS1,0.0,356.0,2024-09-12 04:31:41+00,playstead rd,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
1675,Prescott St,9,East Boston,12:00,16:00,odd,Princeton St,Chelsea St,0.117424,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:32:27+00,PRESC3,682.0,1302.0,2024-09-12 04:31:41+00,prescott st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,East Boston
1676,Pontiac St,10M,Mission Hill,12:00,16:00,odd,Tremont St,Hillside St,0.184659090909091,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2016-07-06 18:34:21+00,PONTI1,0.0,975.0,2024-09-12 04:31:41+00,pontiac st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
1677,Marden Ave,7,Dorchester,08:00,12:00,even,Willowwood St,Dead End,0.0535984848484848,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARDE1,0.0,283.0,2024-09-12 04:31:41+00,marden ave,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
1678,Marden Ave,7,Dorchester,08:00,12:00,odd,Willowwood St,Dead End,0.0535984848484848,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARDE1,0.0,283.0,2024-09-12 04:31:41+00,marden ave,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
1679,Marginal St,9,East Boston,08:00,12:00,odd,Orleans St,Jeffries St,0.498863636363636,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI2,0.0,2634.0,2024-09-12 04:31:41+00,marginal st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,East Boston
1680,Marginal St,9,East Boston,08:00,12:00,even,Orleans St,Jeffries St,0.498863636363636,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARGI2,0.0,2634.0,2024-09-12 04:31:41+00,marginal st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,East Boston
1683,Marginal Rd,1T,Chinatown,00:01,07:00,none,Harrison Ave,Arlington St,0.327462121212121,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MARGI4,0.0,1729.0,2024-09-12 04:31:41+00,marginal rd,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Chinatown
1686,Marie St,3,Dorchester,08:00,12:00,odd,Mount Ida Rd,Percival St,0.0636363636363636,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIE1,0.0,336.0,2024-09-12 04:31:41+00,marie st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1687,Marie St,3,Dorchester,08:00,12:00,even,Mount Ida Rd,Percival St,0.0636363636363636,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIE1,0.0,336.0,2024-09-12 04:31:41+00,marie st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1688,Marine Rd,5,South Boston,09:00,13:00,even,L St,Columbia Rd,0.191477272727273,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,1238.0,2249.0,2024-09-12 04:31:41+00,marine rd,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,South Boston
1689,New England Ave,7,Dorchester,08:00,12:00,even,Talbot Ave,Norfolk St,0.273674242424242,,f,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,2012-02-14 13:36:32+00,NEW E1,0.0,1445.0,2024-09-12 04:31:41+00,new england ave,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,Dorchester
1690,Marine Rd,5,South Boston,09:00,13:00,even,Columbia Rd,K St,0.129924242424242,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,0.0,686.0,2024-09-12 04:31:41+00,marine rd,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,South Boston
1691,Marine Rd,5,South Boston,09:00,13:00,odd,L St,Columbia Rd,0.191477272727273,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,1238.0,2249.0,2024-09-12 04:31:41+00,marine rd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,South Boston
1692,Marine Rd,5,South Boston,09:00,13:00,odd,Columbia Rd,K St,0.129924242424242,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARIN1,0.0,686.0,2024-09-12 04:31:41+00,marine rd,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,South Boston
1693,Marion St,9,East Boston,12:00,16:00,odd,Princeton St,Chelsea St,0.25719696969,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:24:20+00,MARIO2,1516.0,2874.0,2024-09-12 04:31:41+00,marion st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,East Boston
1694,Marion St,9,East Boston,12:00,16:00,even,Princeton St,Chelsea St,0.25719696969,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2015-04-07 19:24:02+00,MARIO2,1516.0,2874.0,2024-09-12 04:31:41+00,marion st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,East Boston
1695,Marion St,9,East Boston,12:00,16:00,odd,Meridian St,Princeton St,0.287121212121212,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIO2,0.0,1516.0,2024-09-12 04:31:41+00,marion st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,East Boston
1696,Marion St,9,East Boston,12:00,16:00,even,Meridian St,Princeton St,0.287121212121212,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARIO2,0.0,1516.0,2024-09-12 04:31:41+00,marion st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,East Boston
1697,Market St,4,Allston/Brighton,08:00,12:00,even,North Beacon St,Washington St,0.538825757575758,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081.0,3926.0,2024-09-12 04:31:41+00,market st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
1698,Market St,4,Allston/Brighton,08:00,12:00,even,North Beacon St,Henshaw St,0.46,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081.0,3546.0,2024-09-12 04:31:41+00,market st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Allston/Brighton
1699,Market St,4,Allston/Brighton,08:00,12:00,odd,North Beacon St,Henshaw St,0.382007575757576,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081.0,3546.0,2024-09-12 04:31:41+00,market st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Allston/Brighton
1700,Market St,4,Allston/Brighton,08:00,12:00,odd,North Beacon St,Washington St,0.538825757575758,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARKE1,1081.0,3926.0,2024-09-12 04:31:41+00,market st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Allston/Brighton
1701,Marlborough St,1B,Back Bay,08:00,12:00,even,Arlington St,Massachusetts Ave,0.928409090909091,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARLB1,0.0,4902.0,2024-09-12 04:31:41+00,marlborough st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Back Bay
1702,Marlborough St,1B,Back Bay,08:00,12:00,odd,Arlington St,Massachusetts Ave,0.928409090909091,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARLB1,0.0,4902.0,2024-09-12 04:31:41+00,marlborough st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Back Bay
1703,Marmion St,2,Jamaica Plain,08:00,12:00,even,Cornwall St,Germania St,0.166666666666667,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARMI1,0.0,880.0,2024-09-12 04:31:41+00,marmion st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
1704,Marmion St,2,Jamaica Plain,08:00,12:00,odd,Cornwall St,Germania St,0.166666666666667,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARMI1,0.0,880.0,2024-09-12 04:31:41+00,marmion st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Jamaica Plain
1705,Martha Rd,1W,West End,00:01,07:00,none,Charles St,Lomasney Way,0.170833333333333,,f,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MARTH1,0.0,902.0,2024-09-12 04:31:41+00,martha rd,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,West End
1706,Martin Luther King Blvd,10R,Roxbury,05:00,07:00,odd,Washington St,Warren St,0.570075757575758,,f,t,t,t,t,t,f,f,f,t,f,f,f,f,f,f,2012-02-14 13:36:32+00,MARTI1,0.0,3010.0,2024-09-12 04:31:41+00,martin luther king blvd,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,Roxbury
1707,Marvin St,10R,Roxbury,12:00,16:00,odd,Washington St,Shawmut Ave,0.0581439393939394,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MARVI1,0.0,307.0,2024-09-12 04:31:41+00,marvin st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Roxbury
1708,Pontiac St,10M,Mission Hill,12:00,16:00,even,Tremont St,Hillside St,0.184659090909091,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2016-07-06 18:34:29+00,PONTI1,0.0,975.0,2024-09-12 04:31:41+00,pontiac st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Mission Hill
1709,Marvin St,10R,Roxbury,12:00,16:00,even,Washington St,Shawmut Ave,0.0581439393939394,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2012-02-29 15:06:53+00,MARVI1,0.0,307.0,2024-09-12 04:31:41+00,marvin st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Roxbury
1710,Maryknoll St,7,Dorchester,12:00,16:00,odd,Morton St,Manchester St,0.259090909090909,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK1,0.0,1368.0,2024-09-12 04:31:41+00,maryknoll st,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1711,Maryknoll St,7,Dorchester,12:00,16:00,even,Morton St,Manchester St,0.259090909090909,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK1,0.0,1368.0,2024-09-12 04:31:41+00,maryknoll st,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1712,Maryknoll Ter,7,Dorchester,12:00,16:00,even,Maryknoll St,Dead End,0.046969696969697,,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK2,0.0,248.0,2024-09-12 04:31:41+00,maryknoll ter,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1713,Maryknoll Ter,7,Dorchester,12:00,16:00,odd,Maryknoll St,Dead End,0.046969696969697,,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,2012-02-14 13:36:32+00,MARYK2,0.0,248.0,2024-09-12 04:31:41+00,maryknoll ter,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Dorchester
1714,Maryland St,3,Dorchester,08:00,12:00,even,Savin Hill Ave,Bay St,0.0996212121212121,,f,f,t,f,t,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:23:08+00,MARYL1,0.0,526.0,2024-09-12 04:31:41+00,maryland st,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Dorchester
1715,Maryland St,3,Dorchester,08:00,12:00,odd,Savin Hill Ave,Bay St,0.0996212121212121,,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,f,2013-06-13 20:23:02+00,MARYL1,0.0,526.0,2024-09-12 04:31:41+00,maryland st,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Dorchester
1716,Mascoma St,3,Dorchester,12:00,16:00,odd,Quincy St,Lawrence Ave,0.118939393939394,,f,t,f,t,f,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:52:16+00,MASCO1,0.0,628.0,2024-09-12 04:31:41+00,mascoma st,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Dorchester
1717,Mascoma St,3,Dorchester,12:00,16:00,even,Quincy St,Lawrence Ave,0.118939393939394,,f,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,2013-06-13 19:52:09+00,MASCO1,0.0,628.0,2024-09-12 04:31:41+00,mascoma st,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Dorchester
1718,Mascot St,7,Dorchester,08:00,12:00,even,Mountain Ave,Ballou Ave,0.224242424242424,,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,2020-09-09 13:32:49+00,MASCO2,0.0,1184.0,2024-09-12 04:31:41+00,mascot st,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Dorchester
1719,Mascot St,7,Dorchester,08:00,12:00,odd,Mountain Ave,Ballou Ave,0.224242424242424,,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,f,2020-09-09 13:32:44+00,MASCO2,0.0,1184.0,2024-09-12 04:31:41+00,mascot st,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Dorchester
1720,Neponset Ave,7,Dorchester,00:01,07:00,none,Parkman St,Freeport St,0.653787878787879,,t,t,t,t,t,t,f,f,f,t,f,f,f,f,t,f,2012-02-29 15:06:53+00,NEPON1,248.0,3700.0,2024-09-12 04:31:41+00,neponset ave,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,Dorchester
1721,Neponset Ave,7,Dorchester,00:01,07:00,none,Parkman St,Freeport St,0.653787878787879,,t,t,t,t,t,t,f,f,t,f,f,f,f,f,t,f,2012-02-29 15:06:53+00,NEPON1,248.0,3700.0,2024-09-12 04:31:41+00,neponset ave,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,Dorchester
1722,Mason St,1T,Chinatown,00:01,07:00,none,West St,Avery St,0.121401515151515,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MASON2,0.0,641.0,2024-09-12 04:31:41+00,mason st,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Chinatown
1723,Massachusetts Ave,M,Multiple,00:01,07:00,even,St Botolph St,Allstate Rd,1.55416666666667,,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,f,2012-02-29 15:06:53+00,MASSA3,3737.0,11943.0,2024-09-12 04:31:41+00,massachusetts ave,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,Multiple
1724,Massachusetts Ave,M,Multiple,00:01,07:00,odd,Back St,Columbia Rd,2.61003787878788,,t,t,t,t,t,t,f,f,f,f,f,t,f,f,t,f,2012-02-29 15:06:53+00,MASSA3,0.0,13781.0,2024-09-12 04:31:41+00,massachusetts ave,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,Multiple
